Date,Price,Volume
2022-01-31,88.03,2449000
2022-02-02,91.61,2658000
2022-02-03,92.65,3062000
2022-02-04,94.65,1944000
2022-02-07,93.5,3062000
2022-02-08,97.51,3062000
2022-02-10,90.6,3059000
2022-02-11,89.98,1944000
2022-02-14,90.73,2449000
2022-02-15,90.35,2449000
2022-02-16,88.05,2658000
2022-02-17,87.5,2449000
2022-02-18,87.65,1944000
2022-02-21,87.99,2449000
2022-02-22,88.4,2449000
2022-02-23,92.8,1108500
2022-02-24,88.0,2449000
2022-02-25,86.9,1944000
2022-02-28,80.92,2449000
2022-03-01,79.96,2449000
2022-03-03,63.87,2449000
2022-03-04,67.22,1944000
2022-03-07,57.91,2449000
2022-03-08,62.01,2449000
2022-03-10,70.04,2449000
2022-03-11,76.5,1944000
2022-03-14,78.6,2449000
2022-03-15,75.55,2449000
2022-03-16,75.25,3322500
2022-03-17,76.87,2449000
2022-03-18,79.21,1944000
2022-03-21,77.76,2506500
2022-03-22,79.05,2506500
2022-03-24,76.15,2507500
2022-03-25,78.5,1944000
2022-03-28,80.76,2506500
2022-03-29,80.51,2506500
2022-03-30,77.22,3322500
2022-03-31,79.25,2506500
2022-04-01,78.0,1944000
2022-04-04,77.5,2506500
2022-04-05,78.33,2506500
2022-04-07,77.13,2506500
2022-04-08,80.21,1944000
2022-04-11,79.02,2506500
2022-04-12,77.36,2506500
2022-04-13,77.27,3322500
2022-04-14,78.8,2506500
2022-04-19,79.4,2506500
2022-04-21,85.9,2506500
2022-04-22,87.4,1944000
2022-04-25,85.81,2506500
2022-04-26,83.43,2506500
2022-04-27,79.99,3322500
2022-04-28,80.55,2506500
2022-04-29,82.86,1944000
2022-05-02,82.84,2506500
2022-05-03,84.25,2506500
2022-05-05,87.8,2506500
2022-05-06,90.77,1944000
2022-05-09,90.11,2506500
2022-05-10,86.5,2506500
2022-05-11,89.0,2658000
2022-05-12,86.95,2506500
2022-05-13,88.75,1944000
2022-05-16,88.81,2506500
2022-05-17,90.33,2506500
2022-05-19,82.28,2506500
2022-05-20,81.15,1944000
2022-05-23,78.96,2506500
2022-05-24,78.88,2506500
2022-05-25,80.43,2658000
2022-05-30,83.75,2506500
2022-05-31,83.63,2506500
2022-06-07,81.69,2295500
2022-06-08,79.11,2658000
2022-06-09,80.21,2295500
2022-06-10,80.73,1944000
2022-06-13,80.1,2295500
2022-06-14,82.31,2295500
2022-06-16,85.95,2295500
2022-06-17,83.0,1944000
2022-06-20,83.51,2295500
2022-06-21,84.26,2295500
2022-06-22,83.06,2658000
2022-06-23,81.07,2295500
2022-06-24,82.9,1944000
2022-06-27,83.01,2295500
2022-06-28,84.54,2296500
2022-06-30,88.02,2295500
2022-07-01,88.22,1944000
2022-07-04,84.34,2295500
2022-07-05,83.38,2295500
2022-07-06,82.63,2658000
2022-07-07,83.36,2295500
2022-07-08,82.63,1944000
2022-07-11,83.4,2295500
2022-07-12,83.89,2295500
2022-07-14,83.0,2295500
2022-07-15,83.71,1944000
2022-07-18,83.33,2295500
2022-07-19,83.61,2295500
2022-07-20,81.22,2658000
2022-07-21,77.6,2295500
2022-07-22,78.06,1944000
2022-07-25,76.09,2295500
2022-07-26,76.51,2295500
2022-07-28,77.08,2295500
2022-07-29,77.96,1944000
2022-08-01,79.5,1146500
2022-08-02,80.51,1146500
2022-08-03,83.45,1329000
2022-08-04,83.81,1146500
2022-08-05,84.5,972000
2022-08-08,84.6,1146500
2022-08-09,84.06,1146500
2022-08-11,86.35,1146500
2022-08-12,87.3,972000
2022-08-15,89.5,1146500
2022-08-16,90.64,1146500
2022-08-17,94.07,1329000
2022-08-18,94.0,1146500
2022-08-19,96.87,972000
2022-08-22,97.5,1146500
2022-08-23,92.52,1146500
2022-08-25,89.3,1146500
2022-08-26,89.56,982000
2022-08-29,88.81,1146500
2022-08-30,85.13,1295500
2022-08-31,78.96,1334500
2022-09-01,77.01,2510500
2022-09-02,78.41,1861500
2022-09-05,73.75,2510500
2022-09-06,71.05,2510500
2022-09-09,65.21,1861500
2022-09-12,65.96,2510500
2022-09-13,70.48,2510500
2022-09-14,68.29,3101500
2022-09-15,70.84,2510500
2022-09-16,71.0,1861500
2022-09-19,71.11,2510500
2022-09-20,70.38,2510500
2022-09-21,70.39,929000
2022-09-22,69.88,2511500
2022-09-23,67.56,1861500
2022-09-26,66.02,2510500
2022-09-27,67.7,2510500
2022-09-28,64.71,3101500
2022-09-29,64.7,2510500
2022-09-30,66.87,1861500
2022-10-03,64.45,2510500
2022-10-04,66.17,2510500
2022-10-06,65.76,2510500
2022-10-07,67.52,1861500
2022-10-10,67.01,2510500
2022-10-11,66.34,2510500
2022-10-12,65.76,3101500
2022-10-13,66.65,2510500
2022-10-14,67.7,1861500
2022-10-17,66.25,2510500
2022-10-18,67.11,2510500
2022-10-20,67.01,2510500
2022-10-21,67.9,1861500
2022-10-24,68.02,2510500
2022-10-25,74.17,2510500
2022-10-26,76.51,3101500
2022-10-27,77.1,2510500
2022-10-28,80.76,1861500
2022-10-31,78.69,2510500
2022-11-01,78.76,2510500
2022-11-03,76.63,2510500
2022-11-04,78.14,1861500
2022-11-07,76.75,2510500
2022-11-08,76.02,2510500
2022-11-09,75.35,3101500
2022-11-10,71.62,2510500
2022-11-11,73.33,1861500
2022-11-14,74.85,2510500
2022-11-15,74.93,2510500
2022-11-17,73.31,2510500
2022-11-18,72.22,1861500
2022-11-21,73.36,2510500
2022-11-22,73.54,2510500
2022-11-23,74.08,3101500
2022-11-24,76.64,2510500
2022-11-25,79.36,1861500
2022-11-28,77.61,2510500
2022-11-29,78.88,2510500
2022-12-01,86.11,2510500
2022-12-02,85.21,1861500
2022-12-05,85.69,2510500
2022-12-06,86.48,2510500
2022-12-07,87.0,3102500
2022-12-08,87.91,2510500
2022-12-09,88.26,1861500
2022-12-12,88.35,2510500
2022-12-13,89.01,2510500
2022-12-15,86.16,2510500
2022-12-16,83.41,1865500
2022-12-19,84.1,2568500
2023-01-09,75.27,2409000
2023-01-10,78.61,2409000
2023-01-12,76.8,2409000
2023-01-13,76.42,1939500
2023-01-16,75.05,2409000
2023-01-17,75.04,2409000
2023-01-18,76.25,2676000
2023-01-19,82.06,2409000
2023-01-20,81.01,1939500
2023-01-23,81.52,2409000
2023-01-24,80.88,2409000
2023-01-26,83.51,2409000
2023-01-27,86.71,1939500
2023-01-30,85.2,2409000
2023-01-31,86.68,2409000
2023-02-01,91.91,2676000
2023-02-02,93.5,2409000
2023-02-03,91.15,1939500
2023-02-06,91.78,2409000
2023-02-07,87.52,2409000
2023-02-09,87.36,2409000
2023-02-10,89.7,1939500
2023-02-13,88.86,2409000
2023-02-14,89.96,2409000
2023-02-15,87.75,2676000
2023-02-16,92.85,2409000
2023-02-17,93.69,1939500
2023-02-20,93.73,2409000
2023-02-21,95.35,2409000
2023-02-23,93.26,2409000
2023-02-24,95.83,1939500
2023-02-27,95.12,2409000
2023-02-28,96.33,2409000
2023-03-01,95.89,2676000
2023-03-02,93.25,2409000
2023-03-03,88.81,1939500
2023-03-06,91.01,2409000
2023-03-07,91.56,2409000
2023-03-09,95.43,2409000
2023-03-10,95.16,1939500
2023-03-13,94.36,2409000
2023-03-14,92.34,2409000
2023-03-15,90.31,2676000
2023-03-16,83.25,2409000
2023-03-17,86.5,1939500
2023-03-20,82.46,2409000
2023-03-21,87.14,2409000
2023-03-23,88.27,2410500
2023-03-24,88.09,1939500
2023-03-27,85.18,2409000
2023-03-28,86.54,2409000
2023-03-29,87.16,2676000
2023-03-30,87.42,2409000
2023-03-31,88.61,1939500
2023-04-03,89.82,2409000
2023-04-04,94.12,2409000
2023-04-06,94.3,2409000
2023-04-11,95.52,2409000
2023-04-12,93.9,2676000
2023-04-13,90.51,2409000
2023-04-14,92.3,1939500
2023-04-17,90.55,2409000
2023-04-18,90.55,2409000
2023-04-20,90.68,2409000
2023-04-21,88.6,1939500
2023-04-24,85.7,2409000
2023-04-25,84.73,2409000
2023-04-26,83.31,2676000
2023-04-27,85.0,2409000
2023-04-28,84.0,1939500
2023-05-02,83.24,2409000
2023-05-04,82.23,2409000
2023-05-05,84.38,1939500
2023-05-08,82.99,2409000
2023-05-09,83.84,2409000
2023-05-10,85.85,2676000
2023-05-11,86.75,2409000
2023-05-12,86.67,1939500
2023-05-15,85.7,2409000
2023-05-16,85.05,2409000
2023-05-22,85.2,2409000
2023-05-23,84.32,2409000
2023-05-24,83.0,2676000
2023-05-25,81.12,2409000
2023-05-26,81.11,1939500
2023-05-30,79.79,2409000
2023-06-01,78.62,2409000
2023-06-02,78.2,1939500
2023-06-05,78.55,2409000
2023-06-06,80.07,2409000
2023-06-07,78.25,2676000
2023-06-08,81.54,2409000
2023-06-09,83.11,1939500
2023-06-12,83.45,2409000
2023-06-13,86.44,2409000
2023-06-15,91.67,2409000
2023-06-16,89.3,1939500
2023-06-19,90.16,2409000
2023-06-20,91.55,2409000
2023-06-21,90.35,2676000
2023-06-22,87.11,2409000
2023-06-23,88.9,1939500
2023-06-26,86.01,2409000
2023-06-27,85.35,2410000
2023-06-29,86.6,2409000
2023-06-30,85.31,1939500
2023-07-03,87.11,2658000
2023-07-04,85.0,2658000
2023-07-05,84.84,2676000
2023-07-06,84.18,2658000
2023-07-07,84.82,1939500
2023-07-10,85.0,2658000
2023-07-11,83.62,2658000
2023-07-13,84.25,2658000
2023-07-14,85.51,1939500
2023-07-17,84.72,2658000
2023-07-18,84.9,2658000
2023-07-19,86.03,2676000
2023-07-20,87.76,2658000
2023-07-21,89.36,1939500
2023-07-24,90.3,2658000
2023-07-25,90.25,2658000
2023-07-27,88.02,2658000
2023-07-28,87.33,1939500
2023-07-31,86.65,2658000
2023-08-01,84.69,1329000
2023-08-02,81.88,1338000
2023-08-03,83.52,1329000
2023-08-04,83.33,970000
2023-08-07,82.28,1329000
2023-08-08,81.46,1329000
2023-08-10,82.24,1329000
2023-08-11,84.2,970000
2023-08-14,85.34,1329000
2023-08-15,86.71,1329000
2023-08-16,87.01,1338000
2023-08-17,86.84,1329000
2023-08-18,86.68,970000
2023-08-21,86.0,1329000
2023-08-22,87.86,1329000
2023-08-24,85.51,1329000
2023-08-25,85.5,976500
2023-08-28,84.7,1329000
2023-08-29,84.64,1329000
2023-08-30,84.57,1344500
2023-08-31,85.52,1581500
2023-09-01,84.0,2147000
2023-09-04,83.42,3035500
2023-09-05,83.41,3035500
2023-09-08,82.09,2147000
2023-09-11,80.98,3035500
2023-09-12,80.6,3035500
2023-09-13,80.5,3347500
2023-09-14,81.69,3035500
2023-09-15,82.33,2147000
2023-09-18,80.26,3035500
2023-09-19,79.5,3035500
2023-09-21,81.78,3036500
2023-09-22,84.03,2147000
2023-09-25,83.92,3035500
2023-09-26,82.44,3035500
2023-09-27,81.37,3347500
2023-09-28,81.9,3035500
2023-09-29,81.65,2147000
2023-10-02,80.95,3035500
2023-10-03,79.17,3035500
2023-10-04,78.78,1000000
2023-10-05,80.5,3035500
2023-10-06,79.95,2147000
2023-10-09,80.43,3035500
2023-10-10,81.82,3035500
2023-10-11,82.68,3347500
2023-10-12,83.35,3035500
2023-10-13,84.61,2147000
2023-10-16,83.4,3035500
2023-10-17,81.69,3035500
2023-10-19,79.99,3035500
2023-10-20,81.19,2147000
2023-10-23,79.92,3035500
2023-10-24,80.4,3035500
2023-10-25,79.85,3347500
2023-10-26,79.48,3035500
2023-10-27,79.41,2147000
2023-10-30,79.78,3035500
2023-10-31,77.65,3035500
2023-11-02,77.88,3035500
2023-11-03,78.35,2147000
2023-11-06,76.02,3035500
2023-11-07,75.58,3035500
2023-11-08,74.56,3347500
2023-11-09,75.75,3035500
2023-11-10,76.46,2147000
2023-11-13,77.01,3035500
2023-11-14,76.62,3035500
2023-11-16,79.0,3035500
2023-11-17,76.55,2147000
2023-11-20,76.35,3035500
2023-11-21,75.69,3035500
2023-11-22,74.84,3347500
2023-11-23,74.5,3035500
2023-11-24,75.9,2147000
2023-11-27,74.57,3035500
2023-11-28,71.71,3035500
2023-11-30,70.79,3035500
2023-12-01,71.45,2147000
2023-12-04,71.34,3035500
2023-12-05,69.94,3035500
2023-12-06,68.71,3350000
2023-12-07,68.76,3035500
2023-12-08,69.84,2147000
2023-12-11,67.82,3035500
2023-12-12,66.72,3035500
2023-12-14,68.45,3035500
2023-12-15,66.6,2151000
2023-12-18,66.49,3041500
2024-01-15,63.5,3099500
2024-01-16,63.2,3099500
2024-01-17,62.96,2310000
2024-01-18,61.28,3099500
2024-01-19,61.93,1796000
2024-01-22,59.74,3099500
2024-01-23,60.55,3099500
2024-01-25,61.95,3099500
2024-01-26,61.95,1796000
2024-01-29,60.81,3099500
2024-01-30,59.82,3099500
2024-01-31,62.27,2310000
2024-02-01,61.09,3099500
2024-02-02,60.92,1796000
2024-02-05,60.68,3099500
2024-02-06,60.25,3099500
2024-02-08,59.85,3099500
2024-02-09,57.24,1796000
2024-02-12,55.84,3099500
2024-02-13,54.24,3099500
2024-02-14,54.07,2310000
2024-02-15,54.87,3099500
2024-02-16,55.12,1796000
2024-02-19,53.0,3099500
2024-02-20,51.8,3099500
2024-02-22,51.55,3099500
2024-02-23,49.5,1796000
2024-02-26,50.65,3099500
2024-02-27,51.12,3099500
2024-02-28,54.94,2310000
2024-02-29,54.9,3099500
2024-03-01,53.6,1796000
2024-03-04,51.76,3099500
2024-03-05,59.14,3099500
2024-03-07,56.94,3099500
2024-03-08,57.1,1796000
2024-03-11,54.43,3099500
2024-03-12,54.21,3099500
2024-03-13,54.92,2310000
2024-03-14,54.25,3099500
2024-03-15,57.75,1796000
2024-03-18,59.42,3099500
2024-03-19,59.0,3099500
2024-03-21,58.0,3104500
2024-03-22,57.93,1796000
2024-03-25,62.09,3099500
2024-03-26,63.25,3099500
2024-03-27,60.56,2310000
2024-03-28,59.86,3099500
2024-04-02,57.07,3099500
2024-04-04,56.37,3099500
2024-04-05,57.17,1796000
2024-04-08,58.41,3099500
2024-04-09,61.3,3099500
2024-04-10,63.0,2310000
2024-04-11,63.42,3099500
2024-04-12,68.01,1796000
2024-04-15,68.17,3099500
2024-04-16,70.61,3099500
2024-04-18,67.15,3099500
2024-04-19,67.77,1796000
2024-04-22,65.1,3099500
2024-04-23,64.28,3099500
2024-04-24,65.35,2310000
2024-04-25,65.08,3099500
2024-04-26,65.66,1796000
2024-04-29,63.52,3099500
2024-04-30,65.26,3099500
2024-05-02,68.1,3099500
2024-05-03,71.18,1796000
2024-05-06,70.3,3099500
2024-05-07,69.16,3099500
2024-05-08,68.99,2310000
2024-05-13,68.48,3099500
2024-05-14,67.67,3099500
2024-05-16,68.26,3099500
2024-05-17,69.46,1796000
2024-05-20,71.24,3099500
2024-05-21,71.8,3099500
2024-05-22,74.31,2310000
2024-05-23,74.9,3099500
2024-05-24,72.8,1796000
2024-05-28,72.9,3099500
2024-05-30,72.0,3099500
2024-05-31,74.49,1796000
2024-06-03,75.35,3099500
2024-06-04,71.5,3099500
2024-06-05,70.3,2310000
2024-06-06,71.0,3099500
2024-06-07,69.9,1796000
2024-06-10,67.82,3099500
2024-06-11,70.31,3099500
2024-06-13,69.77,3099500
2024-06-14,68.41,1796000
2024-06-17,66.66,3099500
2024-06-18,66.97,3099500
2024-06-19,67.75,2310000
2024-06-20,68.61,3104000
2024-06-21,67.36,1796000
2024-06-24,66.06,3099500
2024-06-25,65.94,3099500
2024-06-27,66.17,3099500
2024-06-28,65.01,1796000
2024-07-01,67.83,3099500
2024-07-02,66.71,3099500
2024-07-03,68.84,2310000
2024-07-04,68.71,3099500
2024-07-05,68.68,1796000
2024-07-08,70.0,3099500
2024-07-09,66.87,3099500
2024-07-11,66.72,3099500
2024-07-12,67.06,1796000
2024-07-15,66.63,3099500
2024-07-16,66.16,3099500
2024-07-17,66.66,2310000
2024-07-18,64.96,3099500
2024-07-19,64.73,1796000
2024-07-22,64.37,3099500
2024-07-23,63.67,3099500
2024-07-25,66.71,3099500
2024-07-26,66.33,1796000
2024-07-29,67.17,3099500
2024-07-30,66.55,3099500
2024-07-31,67.85,2310000
2024-08-01,68.07,3099500
2024-08-02,69.76,1796000
2024-08-05,67.02,3099500
2024-08-06,68.65,3099500
2024-08-08,68.9,3099500
2024-08-09,70.46,1796000
2024-08-12,71.15,3099500
2024-08-13,70.82,3099500
2024-08-14,70.59,2310000
2024-08-15,69.85,3099500
2024-08-16,71.0,1796000
2024-08-19,71.5,3099500
2024-08-20,72.4,3099500
2024-08-22,71.02,3099500
2024-08-23,70.73,1796000
2024-08-26,69.28,3099500
2024-08-27,70.17,3099500
2024-08-28,70.39,2313500
2024-08-29,69.5,3125000
2024-08-30,70.07,1810000
2024-09-02,69.3,3287500
2024-09-03,68.56,3287500
2024-09-05,65.99,3287500
2024-09-06,67.0,1886500
2024-09-09,65.75,3287500
2024-09-10,65.83,3287500
2024-09-11,64.75,2833500
2024-09-12,65.1,3287500
2024-09-13,64.89,1886500
2024-09-16,64.94,3287500
2024-09-17,62.71,3287500
2024-09-19,63.56,3290500
2024-09-20,63.18,1886500
2024-09-23,64.0,3287500
2024-09-24,63.91,3287500
2024-09-25,63.55,2833500
2024-09-26,63.88,3287500
2024-09-27,65.45,1886500
2024-09-30,65.69,3287500
2024-10-01,63.19,3287500
2024-10-02,62.89,926500
2024-10-03,62.02,3287500
2024-10-04,61.03,1886500
2024-10-07,60.15,3287500
2024-10-08,59.85,3287500
2024-10-09,61.18,2833500
2024-10-10,63.3,3287500
2024-10-11,63.71,1886500
2024-10-14,65.0,3287500
2024-10-15,64.08,3287500
2024-10-17,63.1,3287500
2024-10-18,61.9,1886500
2024-10-21,62.3,3287500
2024-10-22,61.22,3287500
2024-10-23,63.75,2833500
2024-10-24,64.6,3287500
2024-10-25,66.32,1886500
2024-10-28,64.38,3287500
2024-10-29,66.42,3287500
2024-10-31,64.78,3287500
